Subject,Course Number,Course Name,Course Code,Workload %
"AMCULT","281","How to Become a Billionaire: Business Tycoons and the Development of Western Capitalism","AMCULT281","31"
"AMCULT","284","Sickness and Health in Society: 1492 to the Present","AMCULT284","28"
"AMCULT","289","The United States in the World","AMCULT289","17"
"AMCULT","293","20th Century Writing by Women of Color","AMCULT293","N/A"
"AMCULT","295","Sexuality in Western Culture","AMCULT295","N/A"
"AMCULT","300","Practices of American Culture","AMCULT300","7"
"AMCULT","301","Topics in American Culture","AMCULT301","16"
"AMCULT","302","Contemporary Social and Cultural Theory","AMCULT302","32"
"AMCULT","304","American Immigration","AMCULT304","9"
"AMCULT","305","Community Service and Learning","AMCULT305","24"
"AMCULT","306","Milk","AMCULT306","N/A"
"AMCULT","308","American Constitutional History","AMCULT308","23"
"AMCULT","310","Topics in Ethnic Studies","AMCULT310","9"
"AMCULT","311","American Culture and the Humanities","AMCULT311","14"
"AMCULT","313","Cuba and its Diaspora","AMCULT313","42"
"AMCULT","314","History of Asian Americans in the U.S.","AMCULT314","N/A"
"AMCULT","315","Latino/a/e History as U.S. History","AMCULT315","N/A"
"AMCULT","318","Greek-American Culture","AMCULT318","N/A"
"AMCULT","319","Disability: A Democratic Dilemma","AMCULT319","7"
"AMCULT","321","Detroit Initiative","AMCULT321","27"
"AMCULT","322","Intermediate Ojibwe I","AMCULT322","N/A"
"AMCULT","323","Intermed Ojibwe II","AMCULT323","N/A"
"AMCULT","324","Asian American Literature","AMCULT324","N/A"
"AMCULT","325","Pacific Literary and Cultural Studies","AMCULT325","N/A"
"AMCULT","327","Latina/Latino Literature of the U.S.","AMCULT327","15"
"AMCULT","328","Studies in Native American Literature","AMCULT328","19"
"AMCULT","330","Camels, Kabobs, and Kahlil Gibran: Arab American Cultural Studies","AMCULT330","7"
"AMCULT","333","Green Indigeneity","AMCULT333","N/A"
"AMCULT","334","Race, Gender, Sexuality and U.S. Culture in Video Games","AMCULT334","6"
"AMCULT","335","Arts and Culture in American Life","AMCULT335","N/A"
"AMCULT","338","Topics in Native American History","AMCULT338","N/A"
"AMCULT","340","Blacks in Films","AMCULT340","N/A"
"AMCULT","341","Rise of the Corporation","AMCULT341","N/A"
"AMCULT","342","History of the Family in the U.S.","AMCULT342","18"
"AMCULT","346","Media Matter: From Print to Screen Culture","AMCULT346","18"
"AMCULT","347","Politics of Code","AMCULT347","N/A"
"AMCULT","348","History of American Radicalism","AMCULT348","22"
"AMCULT","349","Stereotypes and Native American Languages","AMCULT349","N/A"
"AMCULT","350","Broadway and American Culture","AMCULT350","30"
"AMCULT","352","Asian/Pacific Islander American Cultural Performance","AMCULT352","N/A"
"AMCULT","353","Asians in American Film and Television","AMCULT353","N/A"
"AMCULT","355","Topics in American Creative Expression","AMCULT355","N/A"
"AMCULT","356","Law and Border","AMCULT356","24"
"AMCULT","358","Topics in Digital Studies","AMCULT358","26"
"AMCULT","359","South Asian Diaspora in America","AMCULT359","N/A"
"AMCULT","361","Principles and Practices of Teaching ESL in Migrant Communities","AMCULT361","N/A"
"AMCULT","363","Asian/Pacific Islander American Women","AMCULT363","N/A"
"AMCULT","366","Sex and Sexuality in U.S. Popular Culture","AMCULT366","78"
"AMCULT","367","Voices of the First Nations: American Indian History","AMCULT367","22"
"AMCULT","368","City of Champions: Detroit Sports Culture in Context","AMCULT368","16"
"AMCULT","371","Sex and Gender in U.S. History, 1600-2015","AMCULT371","N/A"
"AMCULT","372","Hula - Creative Practice","AMCULT372","0"
"AMCULT","373","History of the U.S. West","AMCULT373","28"
"AMCULT","374","The Politics and Culture of the ""Sixties""","AMCULT374","9"
"AMCULT","375","Queer Histories of the United States, 1850 to the Present","AMCULT375","11"
"AMCULT","376","Caribbean Literature","AMCULT376","20"
"AMCULT","377","Culture Corps Internship Preparation","AMCULT377","N/A"
"AMCULT","378","Detroit Artist as Activist","AMCULT378","N/A"
"AMCULT","380","Studies in Transnational Media","AMCULT380","N/A"
"AMCULT","381","Latinas/Latinos and the Media","AMCULT381","N/A"
"AMCULT","382","Muslim and Arab Literatures","AMCULT382","26"
"AMCULT","383","Hon Read & Thesis","AMCULT383","N/A"
"AMCULT","384","Islamophobia","AMCULT384","47"
"AMCULT","385","Immigration Law: Critical Approaches to Contemporary Issues","AMCULT385","42"
"AMCULT","386","PALMA: Tutoring Latino/as and Exploring Race and Ethnicity in the Latino Community","AMCULT386","N/A"
"AMCULT","387","History of American Jews","AMCULT387","37"
"AMCULT","388","Field Study","AMCULT388","N/A"
"AMCULT","389","Reading Amer Cult","AMCULT389","N/A"
"AMCULT","391","Community Empowerment Through the Arts","AMCULT391","0"
"AMCULT","392","Mad, Bad, and Sad: Mental Health in the U.S.","AMCULT392","13"
"AMCULT","393","Critical University Studies","AMCULT393","N/A"
"AMCULT","395","Migrants: Understanding the Inequities in the US Agricultural Workforce","AMCULT395","67"
"AMCULT","397","Spanish Language Internship Project","AMCULT397","5"
"AMCULT","398","Jr Hon Writ Wkshp","AMCULT398","N/A"
"AMCULT","399","Race in America","AMCULT399","N/A"
"AMCULT","404","Latinas/os in the U. S.: Social Problems and Social Issues","AMCULT404","N/A"
"AMCULT","405","Topics in American Culture","AMCULT405","28"
"AMCULT","410","Ethics and Information Technology","AMCULT410","44"
"AMCULT","411","Rednecks, Queers, and Country Music","AMCULT411","N/A"
"AMCULT","420","Latin American & Latino/a Film Studies","AMCULT420","29"
"AMCULT","425","Feminist Practice of Oral History","AMCULT425","N/A"
"AMCULT","426","Violence and (De)Colonization","AMCULT426","33"
"AMCULT","433","Made in Detroit: A History of Art and Culture in the Motor City","AMCULT433","N/A"
"AMCULT","438","A History of Jews and Social Justice in the United States","AMCULT438","N/A"
"AMCULT","461","Language, Culture, and Society in Native North America","AMCULT461","N/A"
"AMCULT","462","The American Revolution","AMCULT462","N/A"
"AMCULT","489","Senior Essay","AMCULT489","N/A"
"AMCULT","493","Honors Read&Thesis","AMCULT493","N/A"
"AMCULT","498","Capstone Sem Am Cult","AMCULT498","24"
"AMCULT","504","Am IMM:Soc Persp","AMCULT504","N/A"
"AMCULT","601","Topics Amer Stds","AMCULT601","36"
"AMCULT","610","Advanced Digital Studies Seminar","AMCULT610","24"
"AMCULT","616","Native American History","AMCULT616","N/A"
"AMCULT","618","Interdisciplinary Approaches to Latina/o Studies","AMCULT618","N/A"
"AMCULT","620","Knowledge/Power/Practice in Science, Technology, and Medicine","AMCULT620","N/A"
"AMCULT","645","At Home in America: Post WWII American Jews","AMCULT645","N/A"
"AMCULT","658","Special Topics in Digital Studies","AMCULT658","13"
"AMCULT","697","Approaches Am Cult","AMCULT697","N/A"
"AMCULT","698","Methodologies","AMCULT698","N/A"
"AMCULT","828","American Culture Pedagogy","AMCULT828","N/A"
"AMCULT","850","Adv Gr Primary Res","AMCULT850","N/A"
"AMCULT","899","Special Research","AMCULT899","N/A"
"AMCULT","990","Diss-Precand","AMCULT990","N/A"
"AMCULT","993","Teaching Methods","AMCULT993","N/A"
"AMCULT","995","Diss-Cand","AMCULT995","N/A"
"AMES","990","Diss-Precand","AMES990","N/A"
"AMES","995","Diss-Cand","AMES995","N/A"
"ANATOMY","303","Introduction to Human Anatomy (online)","ANATOMY303","18"
"ANATOMY","403","Human Anatomy:  Structure and Function","ANATOMY403","68"
"ANATOMY","498","UG Anatomy Research 1","ANATOMY498","N/A"
"ANATOMY","499","UG Anat Research II","ANATOMY499","N/A"
"ANATOMY","503","Human Anatomy Dissection Lab","ANATOMY503","37"
"ANATOMY","504","Cellular Biotechnology","ANATOMY504","1"
"ANATOMY","510","Anatomy Teaching Experience","ANATOMY510","30"
"ANATOMY","541","Mammalian Reproductive Physiology","ANATOMY541","6"
"ANATOMY","549","Human Anatomy of the Head and Neck","ANATOMY549","N/A"
"ANATOMY","570","Human Neuroanatomy I","ANATOMY570","13"
"ANATOMY","571","Human Neuroanatomy II","ANATOMY571","N/A"
"ANATOMY","613","Head and Neck Anatomy","ANATOMY613","10"
"ANATOMY","800","Special Topics","ANATOMY800","N/A"
"ANATOMY","852","Prenat Fac Gro","ANATOMY852","N/A"
"ANATOMY","990","Diss-Precand","ANATOMY990","N/A"
"ANATOMY","995","Diss-Cand","ANATOMY995","N/A"
"ANESTH","499","Ug Research","ANESTH499","N/A"
"ANESTH","599","Pd Anes Rotatn","ANESTH599","N/A"
"ANTHRARC","180","First-Year Seminar in Anthropological Archaeology","ANTHRARC180","N/A"
"ANTHRARC","181","Past Meets Present: Discovering Archaeology","ANTHRARC181","0"
"ANTHRARC","281","Making Things: Three Million Years of Materials and Culture","ANTHRARC281","2"
"ANTHRARC","282","Doing Archaeology: Essential Theory and Methods","ANTHRARC282","3"
"ANTHRARC","284","Aztec, Maya, and Inca Civilizations","ANTHRARC284","1"
"ANTHRARC","285","Frauds and Fantastic Claims in Archaeology","ANTHRARC285","2"
"ANTHRARC","287","The Rise and Fall of Mediterranean Civilizations","ANTHRARC287","N/A"
"ANTHRARC","296","Topics in Archaeology","ANTHRARC296","3"
"ANTHRARC","381","Introduction to Egyptian Archaeology","ANTHRARC381","3"
"ANTHRARC","384","Ancient Mesopotamia: History and Culture","ANTHRARC384","N/A"
"ANTHRARC","385","The Archaeology of Early Humans","ANTHRARC385","14"
"ANTHRARC","386","Early Civilizations","ANTHRARC386","5"
"ANTHRARC","388","Gender and Archaeology","ANTHRARC388","6"
"ANTHRARC","392","Archaeology Underwater","ANTHRARC392","0"
"ANTHRARC","394","Undergraduate Seminar in Archaeology","ANTHRARC394","N/A"
"ANTHRARC","399","Honors in Anthropological Archaeology","ANTHRARC399","N/A"
"ANTHRARC","482","Topics in Anthropological Archaeology","ANTHRARC482","8"
"ANTHRARC","483","Near Eastern Prehistory","ANTHRARC483","N/A"
"ANTHRARC","487","UM Training Program in Archaeology","ANTHRARC487","N/A"
"ANTHRARC","492","The Archaeology of the Pacific","ANTHRARC492","N/A"
"ANTHRARC","494","Introduction to Analytical Methods in Archaeology","ANTHRARC494","N/A"
"ANTHRARC","497","Museum Anthropology","ANTHRARC497","N/A"
"ANTHRARC","499","Undergraduate Reading and Research in Anthropology","ANTHRARC499","N/A"
"ANTHRARC","581","Archaeology I","ANTHRARC581","20"
"ANTHRARC","582","Archaeology II","ANTHRARC582","N/A"
"ANTHRARC","593","Archaeological Systematics","ANTHRARC593","N/A"
"ANTHRARC","683","Topics in Archaeology","ANTHRARC683","3"
"ANTHRARC","692","The Origins of States","ANTHRARC692","N/A"
"ANTHRARC","750","Current Developments in Anthropological Theory","ANTHRARC750","N/A"
"ANTHRARC","770","First Year Graduate Proseminar in Anthropology","ANTHRARC770","2"
"ANTHRARC","956","Responsible Conduct of Anthropological Research","ANTHRARC956","N/A"
"ANTHRARC","958","Anthropological Research","ANTHRARC958","N/A"
"ANTHRARC","959","Survey of Literature on Selected Topics","ANTHRARC959","N/A"
"ANTHRARC","990","Dissertation/Precandidate","ANTHRARC990","N/A"
"ANTHRARC","995","Diss-Cand","ANTHRARC995","N/A"
"ANTHRBIO","133","Fundamentals of Scientific Computing in R","ANTHRBIO133","N/A"
"ANTHRBIO","166","First Year Seminar: Searching for Human Origins","ANTHRBIO166","N/A"
"ANTHRBIO","167","Evolution, Environment, and Global Health","ANTHRBIO167","38"
"ANTHRBIO","201","How Humans Evolved","ANTHRBIO201","6"
"ANTHRBIO","297","Topics in Biological Anthropology","ANTHRBIO297","22"
"ANTHRBIO","342","Nature/Culture Now!","ANTHRBIO342","16"
"ANTHRBIO","361","Biology, Society, and Culture","ANTHRBIO361","4"
"ANTHRBIO","362","Primate Evolutionary Ecology","ANTHRBIO362","12"
"ANTHRBIO","364","Nutrition and Evolution","ANTHRBIO364","2"
"ANTHRBIO","365","Human Evolution","ANTHRBIO365","4"
"ANTHRBIO","366","Born to Run: Evolution of the Human Body","ANTHRBIO366","21"
"ANTHRBIO","368","Primate Behavior","ANTHRBIO368","28"
"ANTHRBIO","369","Topics in Biological Anthropology","ANTHRBIO369","N/A"
"ANTHRBIO","370","U.G. Reading and Research in Anthropology","ANTHRBIO370","N/A"
"ANTHRBIO","371","Techniques in Biological Anthropology","ANTHRBIO371","N/A"
"ANTHRBIO","373","Humans and Environmental Change","ANTHRBIO373","9"
"ANTHRBIO","398","Honors in Biological and Evolutionary Anthropology","ANTHRBIO398","N/A"
"ANTHRBIO","399","Honors in Biological and Evolutionary Anthropology","ANTHRBIO399","N/A"
"ANTHRBIO","450","Molecular Anthropology","ANTHRBIO450","N/A"
"ANTHRBIO","453","Developmental Origins of Health and Disease: Evolutionary, Epigenetic, and Epidemiological Approaches","ANTHRBIO453","N/A"
"ANTHRBIO","461","Primate Conservation Biology","ANTHRBIO461","N/A"
"ANTHRBIO","462","Human Life Cycle","ANTHRBIO462","4"
"ANTHRBIO","463","Statistical Modeling and Data Visualization in R","ANTHRBIO463","47"
"ANTHRBIO","464","Behavioral Biology of Women","ANTHRBIO464","12"
"ANTHRBIO","465","Primate Functional Anatomy","ANTHRBIO465","17"
"ANTHRBIO","468","Evolutionary Endocrinology","ANTHRBIO468","6"
"ANTHRBIO","469","Topics Biol Anthro","ANTHRBIO469","17"
"ANTHRBIO","471","Research in Biological Anthropology","ANTHRBIO471","N/A"
"ANTHRBIO","472","Human Nature","ANTHRBIO472","18"
"ANTHRBIO","474","Hominin Origins","ANTHRBIO474","N/A"
"ANTHRBIO","476","Evolution of the Human Diet","ANTHRBIO476","N/A"
"ANTHRBIO","478","Advanced Primate Behavior","ANTHRBIO478","13"
"ANTHRBIO","561","Issues in Biological Anthropology","ANTHRBIO561","N/A"
"ANTHRBIO","569","Grant-Writing for Life Sciences","ANTHRBIO569","5"
"ANTHRBIO","570","Biological Anthropology: An Overview","ANTHRBIO570","12"
"ANTHRBIO","571","Biological Anthropology Seminar","ANTHRBIO571","N/A"
"ANTHRBIO","661","Topics Biol Anthr","ANTHRBIO661","N/A"
"ANTHRBIO","664","Prob Nutrition","ANTHRBIO664","N/A"
"ANTHRBIO","665","Topic Human Evolutn","ANTHRBIO665","N/A"
"ANTHRBIO","668","Primatology","ANTHRBIO668","N/A"
"ANTHRBIO","750","Current Developments in Anthropological Theory","ANTHRBIO750","N/A"
"ANTHRBIO","770","First Year Graduate Proseminar in Anthropology","ANTHRBIO770","2"
"ANTHRBIO","956","Responsible Conduct of Anthropological Research","ANTHRBIO956","N/A"
"ANTHRBIO","961","Research Practicum","ANTHRBIO961","N/A"
"ANTHRBIO","962","Anthropological Res","ANTHRBIO962","N/A"
"ANTHRBIO","963","Survey Lit-Topics","ANTHRBIO963","N/A"
"ANTHRBIO","990","Diss-Precand","ANTHRBIO990","N/A"
"ANTHRBIO","995","Diss-Cand","ANTHRBIO995","N/A"
"ANTHRCUL","101","Introduction to Anthropology","ANTHRCUL101","4"
"ANTHRCUL","158","First Year Seminar in Anthropology","ANTHRCUL158","6"
"ANTHRCUL","222","The Comparative Study of Cultures","ANTHRCUL222","5"
"ANTHRCUL","226","Introduction to Historical Anthropology","ANTHRCUL226","0"
"ANTHRCUL","235","Crime, Criminalization and Punishment","ANTHRCUL235","9"
"ANTHRCUL","237","Digital Futures: Media Technologies and Social Transformation Around the World","ANTHRCUL237","6"
"ANTHRCUL","244","Introduction to Medical Anthropology: Systems of Health and Healing","ANTHRCUL244","19"
"ANTHRCUL","246","Anthropology of Religion","ANTHRCUL246","8"
"ANTHRCUL","249","Sound, Music, and Noise","ANTHRCUL249","6"
"ANTHRCUL","252","Law and Culture","ANTHRCUL252","4"
"ANTHRCUL","254","The Anthropology of Food","ANTHRCUL254","12"
"ANTHRCUL","256","Culture, Adaptation, and Environment","ANTHRCUL256","12"
"ANTHRCUL","258","Honors Seminar in Anthropology","ANTHRCUL258","N/A"
"ANTHRCUL","272","Language in Society","ANTHRCUL272","13"
"ANTHRCUL","274","Language and Popular Culture","ANTHRCUL274","N/A"
"ANTHRCUL","298","Topics in Sociocultural Anthropology","ANTHRCUL298","15"
"ANTHRCUL","299","Topics in Linguistic Anthropology","ANTHRCUL299","8"
"ANTHRCUL","314","Cuba and its Diaspora","ANTHRCUL314","42"
"ANTHRCUL","317","Communism and Capitalism in Eastern Europe","ANTHRCUL317","18"
"ANTHRCUL","319","Latin American Society and Culture","ANTHRCUL319","2"
"ANTHRCUL","320","Mexico: Culture and Society","ANTHRCUL320","7"
"ANTHRCUL","325","Childbirth & Culture","ANTHRCUL325","12"
"ANTHRCUL","327","Critical Theory in Medicine and Healing","ANTHRCUL327","63"
"ANTHRCUL","328","Globalizing Consumer Cultures","ANTHRCUL328","N/A"
"ANTHRCUL","330","Cul&Thought&Meaning","ANTHRCUL330","16"
"ANTHRCUL","331","Kinship, Social Organization, and Society","ANTHRCUL331","N/A"
"ANTHRCUL","332","Exchange, Commodities, and Money","ANTHRCUL332","3"
"ANTHRCUL","335","Medical Anthropologies of Kinship, Relatedness, and the Human","ANTHRCUL335","47"
